index,tensor,dataset,shape,dtype,min,max,mean,median,std,p25,p75,n_unique,uniq
785197,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,1.0,7.0,4.0073089599609375,4.0,0.1933297407917414,4.0,4.0,5,"[1.0, 3.0, 4.0, 5.0, 7.0]"
785197,hilda_target,legacy,"(2, 256, 256)",torch.float32,1.0,7.0,4.0069580078125,4.0,0.19432669766184005,4.0,4.0,5,"[1.0, 3.0, 4.0, 5.0, 7.0]"
3643450,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,3.163884162902832,-0.0694464014086384,0.0,0.8058898537458358,0.0,1.0162600205809724e-09,528001,
3643450,x_kg,new,"(2, 1, 256, 256)",torch.uint8,5.0,29.0,7.4175262451171875,5.0,5.275562692947215,5.0,7.0,4,"[5.0, 7.0, 23.0, 29.0]"
3643450,x_static,new,"(6, 256, 256)",torch.float32,0.0,3316.0,320.26753824278165,36.14966011047363,601.3836386858104,23.63022232055664,213.3811912536621,326987,
3643450,x_hilda_prior,new,"(1, 256, 256)",torch.float32,2.0,7.0,3.567047119140625,3.0,1.1830547127441708,3.0,3.0,5,"[2.0, 3.0, 4.0, 6.0, 7.0]"
3643450,hilda_target,new,"(2, 256, 256)",torch.uint8,2.0,7.0,3.6070556640625,3.0,1.213536132205027,3.0,3.0,5,"[2.0, 3.0, 4.0, 6.0, 7.0]"
3643450,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7479886412620544,3.2052767276763916,0.02808207898821928,0.0,0.38259288407026537,0.0,1.1362775182988116e-06,528009,
3643450,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,5.0,29.0,7.4175262451171875,5.0,5.275562692947215,5.0,7.0,4,"[5.0, 7.0, 23.0, 29.0]"
3643450,x_static,preprocessed,"(6, 256, 256)",torch.float32,-1.7849615812301636,4.205671787261963,0.01991724570594249,-0.15698684006929398,0.6216931134140061,-0.3813977688550949,0.38683807104825974,326280,
3643450,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,7.0,7.0,7.0,7.0,0.0,7.0,7.0,1,[7.0]
3643450,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,7.0,7.0,7.0,7.0,0.0,7.0,7.0,1,[7.0]
3643450,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,3.163884162902832,-0.06944640063849575,0.0,0.8058898529588131,0.0,1.0162600205809724e-09,528015,
