var,chunk_file,size_bytes
dynamic/data,0.10.27.26,71960
dynamic/data,0.1.18.18,71960
dynamic/data,0.14.13.18,1370540
dynamic/data,0.2.9.18,7725927
dynamic/data,0.3.26.17,71960
dynamic/data,0.4.33.8,71960
dynamic/data,0.1.20.19,71960
dynamic/data,0.3.7.29,71960
dynamic/data,0.4.1.44,127733
dynamic/data,0.8.13.17,3341256
dynamic/data,0.5.29.22,72679
dynamic/data,0.1.1.31,403715
dynamic/data,0.14.34.11,71960
dynamic/data,0.11.5.32,157690
dynamic/data,0.11.32.65,71960
dynamic/data,0.6.23.68,71960
dynamic/data,0.4.2.47,196739
dynamic/data,0.3.34.25,71960
dynamic/data,0.1.31.61,71960
dynamic/data,0.9.4.60,1132363
dynamic/data,0.14.5.4,748122
dynamic/data,0.0.8.4,71960
dynamic/data,0.14.35.41,71980
dynamic/data,0.13.28.26,71978
dynamic/data,0.7.26.11,71960
dynamic/data,0.0.30.9,71960
dynamic/data,0.5.8.9,71960
dynamic/data,0.3.5.47,4769279
dynamic/data,0.13.35.33,71980
dynamic/data,0.14.26.16,71960
dynamic/data,0.7.23.54,71960
dynamic/data,0.1.30.7,71960
dynamic/data,0.13.12.38,1570566
dynamic/data,0.6.2.58,71982
dynamic/data,0.15.22.28,71960
dynamic/data,0.12.34.51,71960
dynamic/data,0.15.22.21,3690891
dynamic/data,0.11.14.46,189056
dynamic/data,0.6.3.38,432561
dynamic/data,0.3.6.42,8831050
dynamic/data,0.0.20.10,71960
dynamic/data,0.3.34.69,79786
dynamic/data,0.1.6.19,497534
dynamic/data,0.11.33.52,71960
dynamic/data,0.15.22.39,5827423
dynamic/data,0.6.24.34,71960
dynamic/data,0.6.4.18,877920
dynamic/data,0.11.20.62,2211452
dynamic/data,0.1.10.57,8418422
dynamic/data,0.9.22.52,71960
dynamic/data,0.9.5.18,241105
dynamic/data,0.14.21.65,72022
dynamic/data,0.5.32.10,77098
dynamic/data,0.6.11.40,1959817
dynamic/data,0.8.19.64,1542003
dynamic/data,0.3.3.65,349461
dynamic/data,0.0.22.56,71960
dynamic/data,0.15.4.33,71960
dynamic/data,0.12.7.26,71960
dynamic/data,0.10.25.24,71960
dynamic/data,0.13.5.30,249922
dynamic/data,0.5.30.52,75372
dynamic/data,0.12.34.25,71960
dynamic/data,0.0.20.17,71960
dynamic/data,0.1.24.20,752931
dynamic/data,0.2.30.70,72152
dynamic/data,0.0.6.11,6626722
dynamic/data,0.3.10.37,2237841
dynamic/data,0.13.32.56,71960
dynamic/data,0.9.14.17,8523136
dynamic/data,0.3.4.60,1142610
dynamic/data,0.4.20.60,4788917
dynamic/data,0.11.22.54,71960
dynamic/data,0.2.28.8,71960
dynamic/data,0.8.32.10,77098
dynamic/data,0.7.12.24,71960
dynamic/data,0.4.28.55,71960
dynamic/data,0.1.13.53,7689724
dynamic/data,0.9.11.67,71960
dynamic/data,0.4.26.51,71960
dynamic/data,0.2.10.2,71960
dynamic/data,0.0.29.5,71960
dynamic/data,0.15.10.32,71960
dynamic/data,0.12.14.61,71960
dynamic/data,0.1.29.0,71960
dynamic/data,0.6.14.25,71960
dynamic/data,0.5.24.8,71960
dynamic/data,0.5.5.26,498876
dynamic/data,0.7.14.45,2139226
dynamic/data,0.15.22.59,1094230
dynamic/data,0.4.32.36,71960
dynamic/data,0.13.23.6,71960
dynamic/data,0.6.26.41,71960
dynamic/data,0.3.27.63,71960
dynamic/data,0.10.35.41,71980
dynamic/data,0.12.27.64,71960
dynamic/data,0.7.20.13,71960
dynamic/data,0.7.12.11,71960
dynamic/data,0.9.2.41,72246
dynamic/data,0.4.12.1,72042
dynamic/data,0.14.18.34,71960
dynamic/data,0.0.20.58,72068
dynamic/data,0.13.12.53,9240044
dynamic/data,0.9.34.48,71960
dynamic/data,0.13.3.5,298669
dynamic/data,0.1.8.13,7042312
dynamic/data,0.4.14.30,197204
dynamic/data,0.4.10.22,71960
dynamic/data,0.1.20.16,71960
dynamic/data,0.5.22.49,71960
dynamic/data,0.4.33.13,71960
dynamic/data,0.12.6.21,3749514
dynamic/data,0.9.19.27,8855675
dynamic/data,0.4.22.4,71960
dynamic/data,0.7.10.3,71960
dynamic/data,0.5.14.41,7631851
dynamic/data,0.13.24.4,71960
dynamic/data,0.1.17.14,71960
dynamic/data,0.14.9.55,3995062
dynamic/data,0.11.2.5,71960
dynamic/data,0.9.9.53,5822615
dynamic/data,0.3.6.26,71960
dynamic/data,0.7.6.26,71960
dynamic/data,0.4.9.22,237000
dynamic/data,0.12.17.24,4805681
dynamic/data,0.4.30.49,71960
dynamic/data,0.0.25.7,71960
dynamic/data,0.6.33.45,71960
dynamic/data,0.1.17.4,73306
dynamic/data,0.15.22.41,6939312
dynamic/data,0.4.32.7,77016
dynamic/data,0.10.17.50,71960
dynamic/data,0.13.16.66,81307
dynamic/data,0.5.4.62,1027473
dynamic/data,0.0.12.60,194255
dynamic/data,0.0.32.49,71960
dynamic/data,0.7.33.5,84330
dynamic/data,0.9.19.57,1726665
dynamic/data,0.9.34.5,71960
dynamic/data,0.7.35.49,71980
dynamic/data,0.15.19.32,73694
dynamic/data,0.9.35.48,71980
dynamic/data,0.3.3.49,729217
dynamic/data,0.2.11.34,6117205
dynamic/data,0.9.22.51,71960
dynamic/data,0.2.0.19,71960
dynamic/data,0.5.28.31,71960
dynamic/data,0.13.0.14,71960
dynamic/data,0.7.8.21,7551879
dynamic/data,0.6.10.55,7859553
dynamic/data,0.9.16.2,71960
dynamic/data,0.4.15.19,2007544
dynamic/data,0.3.34.40,71960
dynamic/data,0.1.2.48,151753
dynamic/data,0.4.14.24,71960
dynamic/data,0.0.24.61,1074039
dynamic/data,0.1.33.32,71960
dynamic/data,0.5.15.40,8913802
dynamic/data,0.9.21.62,7045626
dynamic/data,0.3.4.44,1256467
dynamic/data,0.9.32.15,81102
dynamic/data,0.8.11.36,2935125
dynamic/data,0.12.17.46,71960
dynamic/data,0.0.34.66,71960
dynamic/data,0.7.33.30,73874
dynamic/data,0.15.33.45,71960
dynamic/data,0.5.10.70,72152
dynamic/data,0.5.7.26,71960
dynamic/data,0.2.1.46,139087
dynamic/data,0.8.19.22,8020609
dynamic/data,0.13.22.43,1654186
dynamic/data,0.3.1.67,71960
dynamic/data,0.9.27.60,71960
dynamic/data,0.4.18.65,605707
dynamic/data,0.12.16.47,71960
dynamic/data,0.14.25.20,2321617
dynamic/data,0.9.18.69,79790
dynamic/data,0.1.8.70,72152
dynamic/data,0.11.27.22,154929
dynamic/data,0.0.21.9,71960
dynamic/data,0.3.20.18,71960
dynamic/data,0.10.20.29,71960
dynamic/data,0.13.9.54,4290474
dynamic/data,0.15.17.16,71960
dynamic/data,0.3.2.62,308804
dynamic/data,0.2.26.45,72924
dynamic/data,0.15.28.54,71960
dynamic/data,0.1.25.18,71960
dynamic/data,0.2.32.27,71960
dynamic/data,0.8.15.24,71960
dynamic/data,0.4.7.19,3391768
dynamic/data,0.12.9.52,5511824
dynamic/data,0.7.7.67,71960
dynamic/data,0.14.15.17,102215
dynamic/data,0.2.23.30,71960
dynamic/data,0.14.20.3,72000
dynamic/data,0.0.5.5,3094522
dynamic/data,0.8.21.39,6571711
dynamic/data,0.15.22.55,71960
dynamic/data,0.3.35.14,71980
dynamic/data,0.3.17.20,8551588
dynamic/data,0.12.5.3,1026610
dynamic/data,0.1.35.52,71980
dynamic/data,0.9.7.34,4467391
dynamic/data,0.7.12.25,71960
dynamic/data,0.14.22.18,71960
dynamic/data,0.9.18.16,71960
dynamic/data,0.2.4.17,973960
dynamic/data,0.7.18.5,71960
dynamic/data,0.15.6.41,8734361
dynamic/data,0.14.21.5,84412
dynamic/data,0.4.33.69,74168
dynamic/data,0.7.28.23,71960
dynamic/data,0.13.12.25,71960
dynamic/data,0.7.2.6,71960
dynamic/data,0.8.24.65,71960
dynamic/data,0.7.9.62,2684402
dynamic/data,0.4.32.16,71960
dynamic/data,0.6.11.33,5877243
dynamic/data,0.14.30.62,76406
dynamic/data,0.12.11.36,2838311
dynamic/data,0.2.6.6,71960
dynamic/data,0.15.4.5,1094187
dynamic/data,0.10.12.6,71960
dynamic/data,0.6.20.4,72142
dynamic/data,0.9.18.53,71960
dynamic/data,0.1.4.42,977763
dynamic/data,0.7.25.57,71960
dynamic/data,0.2.26.52,71960
dynamic/data,0.11.11.24,71960
dynamic/data,0.15.11.70,72152
dynamic/data,0.11.5.11,1359650
dynamic/data,0.0.21.27,3078936
dynamic/data,0.15.33.26,85196
dynamic/data,0.2.5.44,3729239
dynamic/data,0.0.1.42,72046
dynamic/data,0.15.21.40,7803612
dynamic/data,0.15.23.35,71960
dynamic/data,0.4.11.0,71960
dynamic/data,0.0.3.21,391104
dynamic/data,0.13.15.23,1656118
dynamic/data,0.3.4.28,272229
dynamic/data,0.1.21.34,71960
dynamic/data,0.5.6.29,71960
dynamic/data,0.10.26.29,71960
dynamic/data,0.4.21.3,72889
dynamic/data,0.5.29.11,71960
dynamic/data,0.2.35.20,71980
dynamic/data,0.8.35.7,71980
dynamic/data,0.3.33.24,80572
dynamic/data,0.9.25.2,71960
dynamic/data,0.11.26.9,71960
dynamic/data,0.2.34.40,71960
dynamic/data,0.8.4.70,376087
dynamic/data,0.2.8.15,7906925
dynamic/data,0.11.13.5,71960
dynamic/data,0.5.0.28,71960
dynamic/data,0.10.17.9,71960
dynamic/data,0.1.28.69,71960
dynamic/data,0.4.31.6,71960
dynamic/data,0.11.34.68,71960
dynamic/data,0.0.17.49,73610
dynamic/data,0.11.29.70,72152
dynamic/data,0.12.25.40,71960
dynamic/data,0.1.26.26,71960
dynamic/data,0.13.15.57,74055
dynamic/data,0.1.31.16,85592
dynamic/data,0.5.13.65,71960
dynamic/data,0.3.2.46,218140
dynamic/data,0.7.22.15,71960
dynamic/data,0.9.16.15,71960
dynamic/data,0.12.1.31,401418
dynamic/data,0.10.17.23,5854354
dynamic/data,0.15.3.7,131651
dynamic/data,0.1.33.48,71960
dynamic/data,0.10.0.14,71960
dynamic/data,0.6.11.19,3705463
dynamic/data,0.0.22.26,1566493
dynamic/data,0.10.24.33,71960
dynamic/data,0.3.3.41,380347
dynamic/data,0.0.2.58,71982
dynamic/data,0.0.18.38,9205700
dynamic/data,0.15.25.2,71960
dynamic/data,0.2.9.42,4201948
dynamic/data,0.0.4.37,2419213
dynamic/data,0.3.31.62,71960
dynamic/data,0.2.15.16,71960
dynamic/data,0.9.1.21,616314
dynamic/data,0.5.5.65,1098969
dynamic/data,0.0.13.39,640204
dynamic/data,0.13.2.49,71960
dynamic/data,0.0.6.16,3984906
dynamic/data,0.15.30.23,106748
dynamic/data,0.11.29.0,71960
dynamic/data,0.14.22.55,71960
dynamic/data,0.0.27.50,71960
dynamic/data,0.15.15.42,8540634
dynamic/data,0.3.0.64,71960
dynamic/data,0.12.33.54,71960
dynamic/data,0.15.14.19,185232
dynamic/data,0.12.32.28,81022
dynamic/data,0.1.18.26,9294508
dynamic/data,0.11.7.60,6662029
dynamic/data,0.9.15.65,72004
dynamic/data,0.3.26.30,71960
dynamic/data,0.7.22.20,71960
dynamic/data,0.0.35.25,71980
dynamic/data,0.1.26.59,71960
dynamic/data,0.2.29.0,71960
dynamic/data,0.15.18.68,71960
dynamic/data,0.10.32.45,71960
dynamic/data,0.0.31.15,86566
dynamic/data,0.5.8.29,71960
dynamic/data,0.15.2.9,71960
dynamic/data,0.6.0.9,71960
dynamic/data,0.14.35.44,71980
dynamic/data,0.3.23.41,2087560
dynamic/data,0.13.6.21,3754825
dynamic/data,0.7.1.0,71960
dynamic/data,0.15.2.13,435176
dynamic/data,0.14.29.46,71960
dynamic/data,0.6.1.7,71960
dynamic/data,0.13.3.42,71960
dynamic/data,0.0.12.32,1548921
dynamic/data,0.6.2.5,71960
dynamic/data,0.7.18.48,71960
dynamic/data,0.14.4.8,883385
dynamic/data,0.2.23.35,71960
dynamic/data,0.13.32.5,83092
dynamic/data,0.14.9.57,7305961
dynamic/data,0.8.0.61,71960
dynamic/data,0.15.25.18,71960
dynamic/data,0.0.20.1,209596
dynamic/data,0.14.34.16,71960
dynamic/data,0.6.3.3,196696
dynamic/data,0.14.10.15,7079551
dynamic/data,0.12.25.70,73433
dynamic/data,0.14.11.27,71960
dynamic/data,0.14.11.10,71960
dynamic/data,0.14.1.33,71960
dynamic/data,0.5.12.48,7038807
dynamic/data,0.6.19.53,71960
dynamic/data,0.6.4.1,1044085
dynamic/data,0.11.4.46,1458578
dynamic/data,0.15.2.15,507633
dynamic/data,0.1.5.59,3094311
dynamic/data,0.11.28.10,71960
dynamic/data,0.3.34.28,71960
dynamic/data,0.3.3.25,298542
dynamic/data,0.9.23.35,71960
dynamic/data,0.11.15.35,8453364
dynamic/data,0.8.32.62,71960
dynamic/data,0.12.30.42,71960
dynamic/data,0.9.22.45,71960
dynamic/data,0.9.17.43,4893299
dynamic/data,0.4.27.53,71960
dynamic/data,0.2.21.17,71960
dynamic/data,0.5.7.65,443176
dynamic/data,0.11.17.33,71960
dynamic/data,0.13.35.7,71980
dynamic/data,0.8.35.6,71980
dynamic/data,0.1.16.20,10179700
dynamic/data,0.4.27.24,71960
dynamic/data,0.5.14.51,1467938
dynamic/data,0.14.13.49,6872750
dynamic/data,0.7.7.48,7185487
dynamic/data,0.3.0.48,71960
dynamic/data,0.4.20.2,72326
dynamic/data,0.0.14.15,2242938
dynamic/data,0.12.26.56,71960
dynamic/data,0.3.33.10,71960
dynamic/data,0.3.26.69,71960
dynamic/data,0.1.16.36,5906157
dynamic/data,0.2.31.3,71960
dynamic/data,0.8.20.54,71960
dynamic/data,0.15.5.70,209109
dynamic/data,0.13.4.36,71960
dynamic/data,0.3.1.43,72248
dynamic/data,0.9.6.14,5475333
dynamic/data,0.12.28.65,71960
dynamic/data,0.3.11.33,5805299
dynamic/data,0.7.9.43,8366473
dynamic/data,0.4.30.5,71960
dynamic/data,0.4.8.52,6841796
dynamic/data,0.0.22.24,10028694
dynamic/data,0.9.4.67,1159598
dynamic/data,0.4.16.32,756517
dynamic/data,0.7.19.12,71960
dynamic/data,0.6.31.12,71960
dynamic/data,0.8.10.19,8544030
dynamic/data,0.2.20.8,72180
dynamic/data,0.2.31.11,73232
dynamic/data,0.14.21.56,71960
dynamic/data,0.3.29.8,71960
dynamic/data,0.12.16.30,71960
dynamic/data,0.10.16.27,71960
dynamic/data,0.12.32.46,71960
dynamic/data,0.2.26.42,72326
dynamic/data,0.4.9.55,4395273
dynamic/data,0.1.7.53,7260334
dynamic/data,0.11.33.66,92024
dynamic/data,0.12.8.55,4893986
dynamic/data,0.13.3.63,639850
dynamic/data,0.5.35.25,71980
dynamic/data,0.0.17.70,72152
dynamic/data,0.2.0.43,71960
dynamic/data,0.15.13.14,3988602
dynamic/data,0.1.26.58,71960
dynamic/data,0.8.33.40,71960
dynamic/data,0.1.32.54,71960
dynamic/data,0.15.35.22,71990
dynamic/data,0.1.20.4,72142
dynamic/data,0.5.15.33,9207279
dynamic/data,0.6.14.16,4949057
dynamic/data,0.15.11.63,71960
dynamic/data,0.12.19.32,73694
dynamic/data,0.4.5.46,4036305
dynamic/data,0.12.15.35,8407051
dynamic/data,0.5.6.68,71960
dynamic/data,0.5.20.47,71960
dynamic/data,0.5.23.28,71960
dynamic/data,0.13.14.62,71960
dynamic/data,0.1.5.16,1029232
dynamic/data,0.9.24.57,1107330
dynamic/data,0.13.24.47,71960
dynamic/data,0.10.9.0,71960
dynamic/data,0.9.16.19,787502
dynamic/data,0.4.32.33,71960
dynamic/data,0.3.26.7,71960
dynamic/data,0.7.18.43,192965
dynamic/data,0.9.26.17,71960
dynamic/data,0.0.1.47,84644
dynamic/data,0.3.19.50,71960
dynamic/data,0.14.30.34,71960
dynamic/data,0.2.1.70,72152
dynamic/data,0.3.32.29,75540
dynamic/data,0.11.0.64,71960
dynamic/data,0.14.34.43,71960
dynamic/data,0.2.20.21,8987444
dynamic/data,0.5.18.28,1357387
dynamic/data,0.0.3.26,71960
dynamic/data,0.4.6.49,6946935
dynamic/data,0.6.28.54,71960
dynamic/data,0.8.0.60,71960
dynamic/data,0.5.0.67,71960
dynamic/data,0.1.10.60,3488419
dynamic/data,0.11.20.34,74983
dynamic/data,0.3.5.9,1287288
dynamic/data,0.3.1.27,421864
dynamic/data,0.12.15.3,71960
dynamic/data,0.11.4.47,1530094
dynamic/data,0.0.11.55,9012988
dynamic/data,0.7.26.62,71960
dynamic/data,0.5.11.27,71960
dynamic/data,0.4.14.31,924150
dynamic/data,0.3.32.47,71960
dynamic/data,0.12.27.36,71960
dynamic/data,0.2.4.41,2896321
dynamic/data,0.8.28.39,71960
dynamic/data,0.14.1.56,71960
dynamic/data,0.8.35.5,71980
dynamic/data,0.10.23.60,348895
dynamic/data,0.12.14.59,995209
dynamic/data,0.2.13.54,9893707
dynamic/data,0.0.11.1,71960
dynamic/data,0.7.17.33,71960
dynamic/data,0.2.27.66,71960
dynamic/data,0.11.19.43,457512
dynamic/data,0.8.9.8,71960
dynamic/data,0.8.0.7,71960
dynamic/data,0.12.24.42,71960
dynamic/data,0.5.20.30,71960
dynamic/data,0.15.2.46,211402
dynamic/data,0.0.23.60,374090
dynamic/data,0.14.30.42,71960
dynamic/data,0.0.14.45,2093676
dynamic/data,0.4.32.52,71960
dynamic/data,0.6.30.7,71960
dynamic/data,0.11.31.44,71960
dynamic/data,0.1.7.10,6293857
dynamic/data,0.3.0.40,71960
dynamic/data,0.15.23.32,71960
dynamic/data,0.11.7.58,7200251
dynamic/data,0.2.28.19,71960
dynamic/data,0.1.24.16,71960
dynamic/data,0.14.14.1,71960
dynamic/data,0.3.13.12,72083
dynamic/data,0.7.34.44,71960
dynamic/data,0.12.14.41,7399981
dynamic/data,0.5.1.2,71960
dynamic/data,0.9.31.64,73314
dynamic/data,0.2.7.12,7434282
dynamic/data,0.5.8.68,71960
dynamic/data,0.9.16.9,71960
dynamic/data,0.3.28.55,71960
dynamic/data,0.2.17.70,72152
dynamic/data,0.7.35.64,71980
dynamic/data,0.12.12.3,71960
dynamic/data,0.2.12.17,71960
dynamic/data,0.10.7.21,5037003
dynamic/data,0.3.19.5,72110
dynamic/data,0.15.35.53,71990
dynamic/data,0.1.19.33,71960
dynamic/data,0.9.8.30,71960
dynamic/data,0.11.5.22,711694
dynamic/data,0.14.2.64,130236
dynamic/data,0.15.8.63,842691
dynamic/data,0.10.26.6,71960
dynamic/data,0.3.29.0,71960
dynamic/data,0.5.13.68,71960
dynamic/data,0.5.32.28,81022
dynamic/data,0.1.1.45,103553
dynamic/data,0.0.15.35,8622925
dynamic/data,0.13.13.44,2459912
dynamic/data,0.2.15.66,72188
dynamic/data,0.14.4.39,5743281
dynamic/data,0.11.10.49,8541846
dynamic/data,0.13.24.26,71960
dynamic/data,0.0.23.58,4261032
dynamic/data,0.15.21.9,71960
dynamic/data,0.7.10.38,744187
dynamic/data,0.12.8.33,71960
dynamic/data,0.5.24.37,71960
dynamic/data,0.5.16.60,72040
dynamic/data,0.10.29.51,71960
dynamic/data,0.7.7.29,71960
dynamic/data,0.8.11.59,310220
dynamic/data,0.9.16.48,71960
dynamic/data,0.14.11.15,7191723
dynamic/data,0.11.35.47,71980
dynamic/data,0.14.35.14,71980
dynamic/data,0.3.30.70,72152
dynamic/data,0.0.20.6,79518
dynamic/data,0.0.31.43,72428
dynamic/data,0.14.33.60,71960
dynamic/data,0.6.34.17,71960
dynamic/data,0.12.11.46,6888354
dynamic/data,0.10.4.14,1028748
dynamic/data,0.10.33.55,71960
dynamic/data,0.9.16.16,71960
dynamic/data,0.13.26.28,71960
dynamic/data,0.1.10.65,71960
dynamic/data,0.6.18.0,71960
dynamic/data,0.14.20.30,71960
dynamic/data,0.1.26.42,72326
dynamic/data,0.7.9.24,71960
dynamic/data,0.7.8.30,71960
dynamic/data,0.2.18.47,71960
dynamic/data,0.11.7.29,71960
dynamic/data,0.8.15.23,1673142
dynamic/data,0.6.16.69,71960
dynamic/data,0.0.13.66,71960
dynamic/data,0.15.21.70,183816
dynamic/data,0.1.33.13,71960
dynamic/data,0.9.3.47,83919
dynamic/data,0.0.12.57,9377806
dynamic/data,0.8.11.64,71960
dynamic/data,0.0.1.50,73714
dynamic/data,0.3.0.24,71960
dynamic/data,0.8.29.49,71960
dynamic/data,0.4.13.45,2006255
dynamic/data,0.8.32.18,76948
dynamic/data,0.12.3.54,784050
dynamic/data,0.12.25.18,71960
dynamic/data,0.7.21.65,72022
dynamic/data,0.12.30.37,71960
dynamic/data,0.9.14.16,4936507
dynamic/data,0.13.29.43,71960
dynamic/data,0.6.34.57,71960
dynamic/data,0.10.15.12,71960
dynamic/data,0.3.31.6,71960
dynamic/data,0.11.12.30,71960
dynamic/data,0.4.22.61,4421263
dynamic/data,0.13.6.35,133765
dynamic/data,0.1.16.7,71960
dynamic/data,0.7.32.56,71960
dynamic/data,0.8.30.29,71960
dynamic/data,0.15.25.33,72294
dynamic/data,0.4.33.21,81604
dynamic/data,0.13.32.46,71960
dynamic/data,0.11.33.29,80574
dynamic/data,0.14.17.49,98895
dynamic/data,0.11.6.48,7290735
dynamic/data,0.2.6.2,77556
dynamic/data,0.9.0.70,72152
dynamic/data,0.13.1.62,71960
dynamic/data,0.7.28.8,71960
dynamic/data,0.11.13.23,71960
dynamic/data,0.8.19.1,78891
dynamic/data,0.4.35.31,71980
dynamic/data,0.7.25.1,71960
dynamic/data,0.9.3.0,128130
dynamic/data,0.3.10.14,6791211
dynamic/data,0.4.17.5,71960
dynamic/data,0.12.14.30,209364
dynamic/data,0.1.22.68,71960
dynamic/data,0.2.21.0,78222
dynamic/data,0.8.35.63,71980
dynamic/data,0.14.32.26,76820
dynamic/data,0.7.25.67,71960
dynamic/data,0.3.29.63,71960
dynamic/data,0.14.31.61,71960
dynamic/data,0.1.8.27,71960
dynamic/data,0.3.19.68,72050
dynamic/data,0.1.20.61,4196933
dynamic/data,0.15.26.60,71960
dynamic/data,0.0.14.12,71960
dynamic/data,0.8.35.10,71980
dynamic/data,0.6.33.14,71960
dynamic/data,0.0.6.24,72119
dynamic/data,0.7.18.65,634358
dynamic/data,0.0.28.70,72152
dynamic/data,0.7.11.16,7523020
dynamic/data,0.8.19.61,479385
dynamic/data,0.0.22.63,7024728
dynamic/data,0.1.31.65,77702
dynamic/data,0.9.1.28,635937
dynamic/data,0.0.25.68,1541478
dynamic/data,0.3.10.43,8078467
dynamic/data,0.2.10.5,71960
dynamic/data,0.0.15.4,71960
dynamic/data,0.15.22.37,101428
dynamic/data,0.5.19.57,1719106
dynamic/data,0.12.12.69,71960
dynamic/data,0.7.34.53,71960
dynamic/data,0.1.11.49,8253288
dynamic/data,0.13.34.59,71960
dynamic/data,0.7.14.43,4860660
dynamic/data,0.1.10.51,4674008
dynamic/data,0.14.22.46,71960
dynamic/data,0.15.11.26,71960
dynamic/data,0.11.4.9,929240
dynamic/data,0.9.33.15,71960
dynamic/data,0.7.24.11,71960
dynamic/data,0.8.17.22,5940507
dynamic/data,0.5.24.14,71960
dynamic/data,0.15.27.60,71960
dynamic/data,0.5.15.31,482656
dynamic/data,0.1.30.12,71960
dynamic/data,0.15.3.0,127054
dynamic/data,0.12.29.13,71960
dynamic/data,0.0.10.26,71960
dynamic/data,0.14.31.38,80474
dynamic/data,0.5.7.6,71960
dynamic/data,0.3.32.49,71960
dynamic/data,0.14.27.38,71960
dynamic/data,0.8.10.67,71960
dynamic/data,0.12.2.67,71960
dynamic/data,0.0.11.6,71960
dynamic/data,0.6.14.63,88452
dynamic/data,0.14.2.31,522051
dynamic/data,0.4.19.52,71960
dynamic/data,0.9.7.10,6419752
dynamic/data,0.13.32.9,75504
dynamic/data,0.12.15.1,71960
dynamic/data,0.11.9.63,1162519
dynamic/data,0.12.33.25,79374
dynamic/data,0.11.16.42,8330998
dynamic/data,0.2.21.39,6502847
dynamic/data,0.15.29.57,71960
dynamic/data,0.14.5.60,3192240
dynamic/data,0.11.15.41,8952511
dynamic/data,0.3.11.8,71960
dynamic/data,0.1.24.5,71960
dynamic/data,0.6.28.69,71960
dynamic/data,0.3.19.55,90745
dynamic/data,0.0.22.41,6987538
dynamic/data,0.13.25.1,71960
dynamic/data,0.9.5.63,1938951
dynamic/data,0.11.27.53,71960
dynamic/data,0.13.12.62,82538
dynamic/data,0.3.21.3,72889
dynamic/data,0.15.2.2,71960
dynamic/data,0.9.35.8,71980
dynamic/data,0.7.10.20,2663952
dynamic/data,0.3.26.68,3594000
dynamic/data,0.10.34.27,71960
dynamic/data,0.2.24.41,71960
dynamic/data,0.5.35.63,71980
dynamic/data,0.9.17.5,71960
dynamic/data,0.1.4.56,768109
dynamic/data,0.15.14.43,4859614
dynamic/data,0.13.19.15,71960
dynamic/data,0.2.1.49,71960
dynamic/data,0.8.19.0,71960
dynamic/data,0.10.22.45,71960
dynamic/data,0.4.10.15,7226590
dynamic/data,0.0.14.32,7092247
dynamic/data,0.8.24.16,71960
dynamic/data,0.5.32.52,71960
dynamic/data,0.13.24.24,2651842
dynamic/data,0.10.10.54,5270520
dynamic/data,0.13.15.29,71960
dynamic/data,0.4.29.0,71960
dynamic/data,0.15.10.30,83794
dynamic/data,0.14.10.24,71960
dynamic/data,0.8.10.60,3503789
dynamic/data,0.4.16.4,72386
dynamic/data,0.6.25.29,71960
dynamic/data,0.1.28.67,71960
dynamic/data,0.9.15.53,286794
dynamic/data,0.0.29.29,72454
dynamic/data,0.3.30.44,85690
dynamic/data,0.7.32.53,71960
dynamic/data,0.5.9.6,71960
dynamic/data,0.11.18.28,1342746
dynamic/data,0.5.33.66,92024
dynamic/data,0.13.21.41,9049365
dynamic/data,0.14.23.60,346845
dynamic/data,0.2.13.63,72304
dynamic/data,0.4.26.7,71960
dynamic/data,0.1.0.28,71960
dynamic/data,0.14.21.62,6723216
dynamic/data,0.13.3.16,753312
dynamic/data,0.10.32.46,71960
dynamic/data,0.10.3.24,676062
dynamic/data,0.7.35.34,71980
dynamic/data,0.7.17.48,71960
dynamic/data,0.15.1.4,71960
dynamic/data,0.1.25.12,71960
dynamic/data,0.1.23.48,71960
dynamic/data,0.6.22.7,71960
dynamic/data,0.8.17.70,72152
dynamic/data,0.5.3.32,71960
dynamic/data,0.14.19.66,852371
dynamic/data,0.5.34.32,71960
dynamic/data,0.0.23.35,71960
dynamic/data,0.14.33.16,71960
dynamic/data,0.2.17.66,71960
dynamic/data,0.7.26.61,71960
dynamic/data,0.3.29.66,71960
dynamic/data,0.6.28.30,72317
dynamic/data,0.8.34.50,71960
dynamic/data,0.10.18.42,8080994
dynamic/data,0.11.35.70,72898
dynamic/data,0.9.33.14,71960
dynamic/data,0.7.32.55,71960
dynamic/data,0.2.5.47,4770356
dynamic/data,0.14.16.44,5113175
dynamic/data,0.0.31.11,73232
dynamic/data,0.0.1.55,71960
dynamic/data,0.1.20.51,71960
dynamic/data,0.1.6.50,6688568
dynamic/data,0.7.29.42,71960
dynamic/data,0.3.34.17,71960
dynamic/data,0.0.3.34,71960
dynamic/data,0.13.30.61,76982
dynamic/data,0.10.6.0,71960
dynamic/data,0.2.7.9,1130419
dynamic/data,0.8.27.30,71960
dynamic/data,0.0.5.13,1548778
dynamic/data,0.11.3.12,649827
dynamic/data,0.1.10.1,71960
dynamic/data,0.13.12.66,71960
dynamic/data,0.11.15.68,98499
dynamic/data,0.9.25.66,71960
dynamic/data,0.1.15.13,72043
dynamic/data,0.15.5.57,2919345
dynamic/data,0.11.29.16,71960
